scenario_id,timestep,node_id,node_type,elevation,flood_depth,fragility_score,degree_centrality,betweenness_centrality,redistributed_load,overload_ratio,failed_neighbors_prev,cross_layer_dependency_stress,distance_from_epicenter,was_failed_prev,target_failed,betweenness_centrality_log,redistributed_load_log,overload_ratio_log
0,0,25,road,10.0,0.2962987236787057,0.49074786541533083,0.02564102564102564,0.006378285715523695,0.0,0.21719989312554588,0,0.0,0.5414278696589482,0,1,0.006358030534452865,0.0,0.19655305123714725
0,0,26,road,9.0,0.2913239230217425,0.4783234032729285,0.0231990231990232,0.009148070652191712,0.0,0.23818813822259435,0,0.0,0.5843904861097622,0,1,0.009106480507822343,0.0,0.21364913220134468
0,0,27,road,12.0,0.4217957562461848,0.7717039186461698,0.010989010989010988,0.0001090858108687613,0.0,0.054874380665455594,0,0.0,0.28777599979661483,0,1,0.0001090798614443561,0.0,0.05342168937929612
0,0,28,road,13.0,0.39286943339921165,0.7168103191050491,0.01221001221001221,0.0004088351107583313,0.0,0.10537271295476441,0,0.0,0.2797922517043067,0,0,0.00040875156045585935,0.0,0.1001825748895834
0,0,29,road,10.0,0.50343871943587,0.8843605002860022,0.017094017094017096,0.0072263795584912305,0.0,0.23415541027491973,0,0.0,0.2763809453851349,0,0,0.007200394388433215,0.0,0.2103868578085903
0,0,30,road,6.0,0.595414659544823,0.950459102611594,0.021978021978021976,0.008860177496389716,0.0,0.2379961789309974,0,0.0,0.318140122510823,0,0,0.008821156443345171,0.0,0.21349408777217863
0,0,31,road,6.0,0.2671411473389952,0.4185840959568405,0.02564102564102564,0.0020349079455098534,0.0,0.16446523892649884,0,0.0,0.7188805771004979,0,0,0.0020328403248065672,0.0,0.1522619592539532
0,0,32,road,14.0,1.013491906467428,0.9992038441005164,0.007326007326007326,1.4604642837848522e-05,0.0,0.012292600973844079,0,0.0,0.6864463299835699,0,0,1.4604536191090669e-05,0.0,0.012217660471925632
0,0,33,road,12.0,0.35863061315088524,0.6425171526285848,0.021978021978021976,5.5594251464221736e-05,0.0,0.034174352022030514,0,0.0,0.3688901402420434,0,1,5.5592706161096854e-05,0.0,0.03360338084847427
0,0,34,road,8.0,0.6895747067824878,0.9800768197939417,0.015873015873015872,0.003696435823067805,0.0,0.20188104810925456,0,0.0,0.18584011920247615,0,1,0.003689620793221362,0.0,0.18388786957643444
0,0,35,road,7.0,0.7614530234519141,0.990190346427465,0.015873015873015872,0.003696435823067805,0.0,0.20188104810925456,0,0.0,0.16657570992906784,0,0,0.003689620793221362,0.0,0.18388786957643444
0,0,36,road,5.0,0.5138879281197001,0.8946250057939267,0.02564102564102564,0.00010234465282778656,0.0,0.05016581078200984,0,0.0,0.4188001664525729,0,1,0.00010233941597111181,0.0,0.04894806673265163
0,0,37,road,12.0,0.2382482931033488,0.35034636573820216,0.020757020757020756,0.00013129111851760942,0.0,0.05866485198303407,0,0.0,0.5733799141654212,0,0,0.00013128250059300502,0.0,0.05700854059349129
0,0,38,road,8.0,0.3470444743843461,0.6154890158911094,0.017094017094017096,7.014380151108142e-05,0.0,0.04048868473508917,0,0.0,0.5291511694967636,0,0,7.014134154966956e-05,0.0,0.039690491958292
0,0,39,road,12.0,0.28590109643166617,0.4648110120660838,0.015873015873015872,2.9960440575538394e-05,0.0,0.02190822336594872,0,0.0,0.4822136360956869,0,0,2.9959991770502897e-05,0.0,0.021671686737368565
0,0,40,road,15.0,0.20810713840564152,0.2851762464711712,0.03418803418803419,0.00020117736683115088,0.0,0.07066171581410319,0,0.0,0.49716904925056776,0,0,0.000201157133378318,0.0,0.06827688332175104
0,0,41,road,16.0,0.5766299150848568,0.9408272912678263,0.003663003663003663,0.0,0.0,0.0,0,0.0,0.6218508969080002,0,0,0.0,0.0,0.0
0,0,42,road,11.0,0.36592974981378446,0.6591025635016089,0.03907203907203907,0.00020799576024225464,0.0,0.07107913738240906,0,0.0,0.3988372698124692,0,0,0.00020797413212310134,0.0,0.06866667984915834
0,0,43,road,14.0,0.260590503652258,0.402731911502496,0.03785103785103785,0.00039677794896572546,0.0,0.0940766014575294,0,0.0,0.4374007130154823,0,0,0.0003966992534110851,0.0,0.08991072116236015
0,0,44,road,9.0,0.3848252753440302,0.7002004892367606,0.03540903540903541,0.00019729859872078277,0.0,0.06981865502344166,0,0.0,0.44521367842207754,0,0,0.00019727913791193897,0.0,0.06748915282373552
0,0,45,road,9.0,0.3842136617281394,0.698915021388614,0.03663003663003663,0.002075648967731425,0.0,0.15912154199067066,0,0.0,0.44600897462277056,0,0,0.00207349778463247,0.0,0.14766242684094905
0,0,46,road,9.0,0.3828678666758202,0.6960754683923508,0.03540903540903541,0.0012129262681245558,0.0,0.1377357618941954,0,0.0,0.4477634119065458,0,0,0.0012121912673330791,0.0,0.1290401135706063
0,0,47,road,9.0,0.3813016186936188,0.6927518627608448,0.03296703296703297,8.310920852557702e-05,0.0,0.04358580648729773,0,0.0,0.4498130228965258,0,0,8.310575514664321e-05,0.0,0.04266267365833705
0,0,48,road,11.0,0.33317650239374486,0.5821887722784203,0.03785103785103785,0.003485099468727166,0.0,0.18056888708506538,0,0.0,0.4457217637125529,0,0,0.003479040582706547,0.0,0.16599643000020278
0,0,49,road,11.0,0.33542378428609126,0.5876448661461113,0.03663003663003663,0.002075648967731425,0.0,0.15912154199067066,0,0.0,0.44236057706627513,0,0,0.00207349778463247,0.0,0.14766242684094905
0,0,50,road,10.0,0.2115974302456261,0.29234425059302305,0.01221001221001221,5.485003930077495e-05,0.0,0.03477234876381732,0,0.0,0.7097691654220329,0,0,5.484853509237297e-05,0.0,0.03418144963894825
0,0,51,road,12.0,0.18489418194947588,0.24029585514024396,0.015873015873015872,3.084844160638781e-05,0.0,0.02241513757883621,0,0.0,0.7001447672813513,0,0,3.084796580299821e-05,0.0,0.02216761045761842
0,0,52,road,10.0,0.22678638014154368,0.32472612850427884,0.018315018315018316,5.271600626123854e-05,0.0,0.03320292002642613,0,0.0,0.6751076842965953,0,0,5.271461682141074e-05,0.0,0.03266360843225052
0,0,53,road,13.0,0.19748731567606773,0.264029957392911,0.008547008547008548,0.0,0.0,0.0,0,0.0,0.6236937358435001,0,0,0.0,0.0,0.0
0,0,55,road,12.0,0.40662909854214035,0.743890924137588,0.014652014652014652,0.0017888355487993375,0.0,0.16889145339239717,0,0.0,0.30608587118629915,0,0,0.0017872374879838544,0.0,0.1560558239378174
0,0,56,road,13.0,0.36559604567147985,0.6583523781622944,0.018315018315018316,0.0005461764521384376,0.0,0.11343900681040517,0,0.0,0.3157664030081355,0,0,0.0005460273520674973,0.0,0.10745343011300379
0,0,57,road,13.0,0.35084662882584355,0.6244468678689646,0.018315018315018316,0.000622430714837921,0.0,0.11889459964636967,0,0.0,0.33635632823980155,0,1,0.0006222370851837308,0.0,0.11234123333528073
0,0,58,road,16.0,0.18571419448954152,0.24179600516441124,0.03418803418803419,0.0001711585673236122,0.0,0.06525153800294002,0,0.0,0.49519959761907933,0,0,0.0001711439213671915,0.0,0.06321095719213898
0,0,59,road,9.0,0.3733153908011134,0.6754969940528955,0.030525030525030524,2.1519172128048863e-05,0.0,0.01649093563802485,0,0.0,0.46039657186631583,0,0,2.1518940593985935e-05,0.0,0.016356436818787755
0,0,60,road,9.0,0.30288805680343217,0.5072196401980938,0.021978021978021976,0.00044405988601368734,0.0,0.10317259359852916,0,0.0,0.5649267350460488,0,0,0.00044396132060072196,0.0,0.09819020454744433
0,0,62,road,11.0,1.8784499568184065,0.9999998604021025,0.028083028083028084,0.0002267380325605751,0.0,0.075919722325977,0,0.0,0.03135011742590845,0,1,0.00022671233137775407,0.0,0.07317585145257559
0,0,63,road,11.0,1.8919283845061097,0.9999998780047792,0.028083028083028084,0.0002267380325605751,0.0,0.075919722325977,0,0.0,0.027775281193805425,0,0,0.00022671233137775407,0.0,0.07317585145257559
0,0,64,road,8.0,5.0,1.0,0.026862026862026864,0.00010544896779689813,0.0,0.050913396136207996,0,0.0,0.0,0,0,0.00010544340844530858,0.0,0.04965968710687161
0,0,65,road,8.0,4.944556610714469,1.0,0.026862026862026864,0.00010544896779689813,0.0,0.050913396136207996,0,0.0,0.005575307771197195,0,1,0.00010544340844530858,0.0,0.04965968710687161
0,0,66,road,10.0,3.92064087892823,0.9999999999999998,0.026862026862026864,0.00010544896779689813,0.0,0.050913396136207996,0,0.0,0.010019615578983707,0,0,0.00010544340844530858,0.0,0.04965968710687161
0,0,67,road,12.0,1.8878721275002872,0.9999998729546086,0.028083028083028084,0.0002267380325605751,0.0,0.075919722325977,0,0.0,0.028848422104295824,0,0,0.00022671233137775407,0.0,0.07317585145257559
0,0,68,road,12.0,4.675240906480335,1.0,0.026862026862026864,2.8326581410887377e-05,0.0,0.020612296827534394,0,0.0,0.03357861011159176,0,0,2.8326180220856372e-05,0.0,0.020402738200991966
0,0,69,road,8.0,1.95430317431814,0.9999999346188476,0.026862026862026864,0.00010544896779689813,0.0,0.050913396136207996,0,0.0,0.011556741616822852,0,0,0.00010544340844530858,0.0,0.04965968710687161
0,0,70,road,8.0,3.9063157881634414,0.9999999999999998,0.02564102564102564,9.856213494270155e-05,0.0,0.049053976284685816,0,0.0,0.01184984249464803,0,1,9.855727801461617e-05,0.0,0.04788878308056513
0,0,71,road,10.0,1.8717244385178002,0.9999998506905045,0.028083028083028084,0.0002267380325605751,0.0,0.075919722325977,0,0.0,0.03314350749312249,0,1,0.00022671233137775407,0.0,0.07317585145257559
0,0,72,road,12.0,0.3585849909569965,0.6424123567190292,0.018315018315018316,0.00022720255804289442,0.0,0.07858549787966987,0,0.0,0.3689537503945401,0,0,0.00022717675145051232,0.0,0.07565045851228959
0,0,73,road,11.0,0.3873890202868755,0.7055545230445053,0.010989010989010988,0.0009461316801723797,0.0,0.14417304708246137,0,0.0,0.3703432528451337,0,0,0.0009456843797087925,0.0,0.13468214645044135
0,0,74,road,12.0,0.3599577529122574,0.6455596456003616,0.014652014652014652,0.002008710860587832,0.0,0.17431072563503192,0,0.0,0.36704326749405614,0,0,0.0020066960985255836,0.0,0.16068135898853236
0,0,75,road,13.0,0.3243204901287379,0.5605032950132932,0.018315018315018316,0.0032040826879415956,0.0,0.1917536968027339,0,0.0,0.3756648177938765,0,0,0.003198960553251685,0.0,0.17542591709314848
0,0,76,road,9.0,0.4006500203481813,0.7323346751050835,0.019536019536019536,4.0358600044389416e-05,0.0,0.02730030810781237,0,0.0,0.4250642394162823,0,0,4.035778565800223e-05,0.0,0.026934301160032433
0,0,77,road,12.0,0.31426603258634367,0.5356047164328392,0.028083028083028084,0.00392261279165154,0.0,0.19197419970042168,0,0.0,0.4349166708945538,0,0,0.003914939406029592,0.0,0.17561092386228533
0,0,78,road,12.0,0.8942510881803053,0.9973814456036717,0.020757020757020756,0.0002175374988925718,0.0,0.07621683416831325,0,0.0,0.40245793227003046,0,0,0.0002175138410417772,0.0,0.07345196018120363
0,0,79,road,8.0,0.30634757028625337,0.5158635996517685,0.015873015873015872,0.0010274657353681806,0.0,0.14239488649263882,0,0.0,0.5915174855056642,0,0,0.0010269382537314551,0.0,0.1331268364837803
0,0,80,road,8.0,0.30490239567239397,0.5122535351531745,0.015873015873015872,0.0008210497826267144,0.0,0.13253943484275651,0,0.0,0.5938817838895325,0,0,0.0008207129056365142,0.0,0.12446239882201987
0,0,81,road,12.0,0.2970362001647104,0.49259104274626564,0.03663003663003663,0.000168481549993973,0.0,0.06441677119020399,0,0.0,0.6069506307652379,0,0,0.00016846735857160166,0.0,0.06242701647058719
0,0,82,road,8.0,0.3242800719533223,0.5604037267086496,0.008547008547008548,3.4102170746984903e-05,0.0,0.02475129100873417,0,0.0,0.5630738584881269,0,0,3.4101589281179535e-05,0.0,0.02444994022950769
0,0,84,road,11.0,0.30314832229198047,0.5078701556702091,0.007326007326007326,1.492666529341346e-06,0.0,0.001448721054231883,0,0.0,0.4929468579759512,0,0,1.4926654153157706e-06,0.0,0.0014476726703071586
0,0,85,road,12.0,0.24981846183933834,0.3771141423199462,0.015873015873015872,7.584293522118432e-05,0.0,0.042784240681980314,0,0.0,0.5496693525436445,0,0,7.584005929118457e-05,0.0,0.04189429046011884
0,0,86,road,12.0,0.24606593106714295,0.36834096805410144,0.017094017094017096,0.0014471135086990337,0.0,0.15646955355785694,0,0.0,0.5572368470194291,0,0,0.0014460674490019774,0.0,0.14537187597692952
0,0,87,road,15.0,0.15514230504720755,0.1902206714846038,0.010989010989010988,2.5872886508583327e-06,0.0,0.0024652108762385225,0,0.0,0.6440241706369576,0,0,2.5872853038328243e-06,0.0,0.0024621772286042287
0,0,88,road,16.0,0.13972391780588886,0.1675961055422717,0.010989010989010988,2.5872886508583327e-06,0.0,0.0024652108762385225,0,0.0,0.6374698192340453,0,0,2.5872853038328243e-06,0.0,0.0024621772286042287
0,0,89,road,12.0,0.1589057033062034,0.19608536832678078,0.026862026862026864,0.0012648091076622066,0.0,0.14345299830132457,0,0.0,0.775881120603808,0,0,0.0012640099104397641,0.0,0.1340526302702345
0,0,90,road,14.0,0.1229641851496991,0.14549779532924284,0.029304029304029304,2.1191583568257785e-05,0.0,0.016304232786472993,0,0.0,0.812929257204574,0,0,2.1191359029822932e-05,0.0,0.01617274605153594
0,0,91,road,15.0,0.11227435674363408,0.1327043233027479,0.029304029304029304,2.1191583568257785e-05,0.0,0.016304232786472993,0,0.0,0.8057228222070678,0,0,2.1191359029822932e-05,0.0,0.01617274605153594
0,0,92,road,15.0,0.11269742287832572,0.13319200363784883,0.030525030525030524,0.0017915837905982622,0.0,0.15601592112215773,0,0.0,0.803842290194951,0,0,0.0017899808186457027,0.0,0.14497954275236663
0,0,93,road,15.0,0.11216397294924635,0.13257732980489717,0.029304029304029304,0.0017570403337079474,0.0,0.1558723549154941,0,0.0,0.8062146446308,0,0,0.0017554985440676794,0.0,0.1448553445302153
0,0,94,road,18.0,0.0713141405007383,0.09221719027298274,0.026862026862026864,9.98517757340307e-06,0.0,0.008589275082519469,0,0.0,0.8299156971101197,0,0,9.985127721849334e-06,0.0,0.00855259713431052
0,0,95,road,12.0,0.1450092811357869,0.17509967341170876,0.029304029304029304,4.687499841655855e-05,0.0,0.029938454199582302,0,0.0,0.8216377291625913,0,0,4.6873899818151335e-05,0.0,0.029499047251961546
0,0,96,road,13.0,0.14006827056100768,0.16807705402047773,0.029304029304029304,0.0017570403337079474,0.0,0.1558723549154941,0,0.0,0.7954659394640868,0,0,0.0017554985440676794,0.0,0.1448553445302153
0,0,97,road,15.0,0.11350793090752642,0.13413053563251853,0.029304029304029304,0.0017570403337079474,0.0,0.1558723549154941,0,0.0,0.8002592118805416,0,0,0.0017554985440676794,0.0,0.1448553445302153
0,0,98,road,18.0,0.05966008846007565,0.08291386392698515,0.009768009768009768,0.0008479506849515098,0.0,0.14080480869310785,0,0.0,0.9191313820740692,0,0,0.0008475913778715651,0.0,0.13173398586282878
0,0,100,road,14.0,0.470676310986707,0.8464159732170881,0.004884004884004884,3.3170367318696576e-07,0.0,0.0003288539816534908,0,0.0,0.9260984738550718,0,0,3.317036181733145e-07,0.0,0.00032879992103457457
0,0,101,road,16.0,0.08392409732645381,0.10333010418187592,0.015873015873015872,0.0036182874562913424,0.0,0.20083100902476791,0,0.0,0.89234765566545,0,0,0.003611757201718108,0.0,0.1830138246419052
0,0,102,road,15.0,0.11271399511182179,0.13321113775835222,0.02564102564102564,0.00062461002153873,0.0,0.1152202008855426,0,0.0,0.8037687702567257,0,0,0.0006244150338891619,0.0,0.1090518749970277
0,0,103,road,11.0,0.5838323848677345,0.9447119799602709,0.026862026862026864,0.00017498443921866284,0.0,0.0671402800466258,0,0.0,0.1652509923921684,0,1,0.00017496913122742598,0.0,0.06498243513688226
0,0,104,road,9.0,0.6896515704783212,0.9800918228521788,0.003663003663003663,0.0,0.0,0.0,0,0.0,0.15351512905749257,0,0,0.0,0.0,0.0
0,0,105,road,10.0,0.7753408077530879,0.9914514480922219,0.03296703296703297,0.0002846754610660019,0.0,0.08304130412293517,0,0.0,0.060460600863672935,0,1,0.0002846349486953382,0.0,0.07977310590926365
0,0,106,road,6.0,0.5342169811276793,0.91230982675645,0.03296703296703297,3.625696903504968e-05,0.0,0.024715293060011627,0,0.0,0.37236811325446045,0,0,3.625631176703486e-05,0.0,0.024414811138839834
0,0,107,road,5.0,0.5780541633468135,0.941615228417152,0.04395604395604395,0.0001356303085085316,0.0,0.05682889132786537,0,0.0,0.35996898170713953,0,0,0.00013562111154982005,0.0,0.05527281235329662
0,0,108,road,12.0,0.4654225734187363,0.8394613529092706,0.020757020757020756,6.314811956001144e-05,0.0,0.03738097042763381,0,0.0,0.23856372678755877,0,0,6.314612580144375e-05,0.0,0.03669923924237017
0,0,109,road,11.0,1.537388707761804,0.9999957724642732,0.017094017094017096,2.452983457309205e-06,0.0,0.002335979832984811,0,0.0,0.5896762897755369,0,1,2.452980448750204e-06,0.0,0.0023332556736574387
0,0,110,road,11.0,0.46743549418650987,0.8421555846137181,0.014652014652014652,0.00036436601579157646,0.0,0.09885791796246819,0,0.0,0.27642727767251335,0,0,0.0003642996506151651,0.0,0.09427138404503223
0,0,111,road,11.0,0.5543671759042393,0.9271472257566562,0.029304029304029304,2.1991302239530932e-05,0.0,0.016802956803063606,0,0.0,0.19114433730145466,0,0,2.1991060434388905e-05,0.0,0.016663348838390973
0,0,112,road,14.0,0.3861572958978853,0.702989185759167,0.014652014652014652,2.0688110864119614e-05,0.0,0.016281480824629404,0,0.0,0.24075343047598327,0,1,2.0687896868105495e-05,0.0,0.016150358841302018
0,0,113,road,12.0,0.40471860068505194,0.7402341692504286,0.010989010989010988,0.0016222797396391513,0.0,0.1696478487710998,0,0.0,0.30844059702082627,0,1,0.0016209652653003642,0.0,0.15670271954857792
0,0,114,road,11.0,0.3191329398067863,0.5476869653772599,0.01221001221001221,2.1458818832484554e-05,0.0,0.016863043534947938,0,0.0,0.4672540795122434,0,0,2.145858859532545e-05,0.0,0.01672244087404661
0,0,116,road,13.0,0.16864587461391672,0.211894867554421,0.004884004884004884,0.0003634243850997138,0.0,0.10875530403450852,0,0.0,0.7026303647800678,0,0,0.0003633583624535466,0.0,0.10323803842683538
0,0,117,road,14.0,0.5357871171520712,0.9135578400435813,0.013431013431013432,0.008518192969157247,0.0,0.24998671989640558,0,0.0,0.861315327482271,0,0,0.008482117881700044,0.0,0.22313292717489824
0,0,118,road,13.0,0.1564616883298029,0.1922613177249877,0.006105006105006105,0.00040118331501937967,0.0,0.11130767991094538,0,0.0,0.7401253262670597,0,0,0.00040110286251000506,0.0,0.10553741193060887
0,0,119,road,13.0,0.14262332284447504,0.1716800714892254,0.01221001221001221,0.00020607217461038248,0.0,0.07733213278182674,0,0.0,0.7864273903124985,0,0,0.00020605094465635994,0.0,0.07448773761681396
0,0,120,road,12.0,0.1519520527330053,0.18535500870216773,0.010989010989010988,0.00010775121507149984,0.0,0.054468287164315725,0,0.0,0.7982540889962813,0,0,0.0001077454103263003,0.0,0.053036646671583865
0,0,121,road,13.0,0.38604846190318765,0.7027618952041036,0.004884004884004884,7.46333264670673e-07,0.0,0.0007341620838799339,0,0.0,0.8224697744929377,0,0,7.463329861641406e-07,0.0,0.0007338927187276221
0,0,122,road,13.0,0.14022310871714996,0.16829367109923957,0.020757020757020756,0.0003175966040142533,0.0,0.0904901540186487,0,0.0,0.7949135208620896,0,0,0.0003175461808886724,0.0,0.08662727775005508
0,0,123,road,14.0,0.71901491510006,0.9850818942231614,0.018315018315018316,0.00011977378336204523,0.0,0.056148944533747636,0,0.0,0.7142427329580903,0,0,0.00011976661105515197,0.0,0.05462922129801183
0,0,124,road,11.0,0.20498279210304024,0.278850216823075,0.019536019536019536,0.0007144571383289432,0.0,0.12390936746581117,0,0.0,0.6885949397747517,0,0,0.0007142020353272308,0.0,0.1168131142931952
0,0,125,road,10.0,0.22988996462431616,0.33156831040421136,0.019536019536019536,0.0007429354834563223,0.0,0.12555212969087315,0,0.0,0.6683115532940599,0,1,0.0007426596435024376,0.0,0.11827369720975617
0,0,126,road,14.0,0.14065612397618493,0.16890063736460442,0.014652014652014652,0.00010439060554373435,0.0,0.05250987164897601,0,0.0,0.745716787606922,0,0,0.00010438515722363712,0.0,0.05117766576934672
0,0,127,road,14.0,0.10402592343444597,0.1234951054056,0.015873015873015872,0.0036182874562913424,0.0,0.20083100902476791,0,0.0,0.8965557589316684,0,0,0.003611757201718108,0.0,0.1830138246419052
0,0,129,road,14.0,0.09158944268190419,0.11065130085736168,0.008547008547008548,0.0006061339685742993,0.0,0.12690047994850712,0,0.0,0.9602178196314997,0,1,0.0006059503435775214,0.0,0.11947092587767064
0,0,130,road,15.0,0.089593405849616,0.10870226086500943,0.010989010989010988,0.0006481347615356232,0.0,0.12683724077653924,0,0.0,0.9185547061171798,0,0,0.0006479248129128368,0.0,0.11941480650636764
0,0,131,road,17.0,0.07613071890040722,0.09632927241096556,0.002442002442002442,0.0,0.0,0.0,0,0.0,0.8743124287304285,0,0,0.0,0.0,0.0
0,0,132,road,15.0,0.10006324328723361,0.11926933940990325,0.008547008547008548,0.009732484304611442,0.0,0.27183962746226664,0,0.0,0.8632943575597691,0,0,0.009685428744565289,0.0,0.2404643779302017
0,0,133,road,17.0,0.07876187186414554,0.09864414272512524,0.017094017094017096,8.189827858350751e-05,0.0,0.04477576553192059,0,0.0,0.8573238428118618,0,0,8.1894925102585e-05,0.0,0.04380228395317385
0,0,135,road,14.0,0.798867995255169,0.9932314709606026,0.009768009768009768,0.0009609787115899521,0.0,0.14669338934175144,0,0.0,0.9169987358728197,0,1,0.000960517267149748,0.0,0.13688248710415213
0,0,136,road,13.0,0.13640125909502693,0.16301179625432127,0.031746031746031744,0.00021621832266631365,0.0,0.07354337181800653,0,0.0,0.808730426636006,0,0,0.00021619495085366738,0.0,0.07096473977300101
0,0,138,road,10.0,0.2945282271353147,0.4863239798690454,0.02564102564102564,0.006378285715523695,0.0,0.21719989312554588,0,0.0,0.5444245201004759,0,1,0.006358030534452865,0.0,0.19655305123714725
0,0,139,road,13.0,0.23506924489107345,0.34314559606675976,0.03418803418803419,0.0069384294576281275,0.0,0.21429513851728352,0,0.0,0.5365908498445432,0,0,0.006914469322583716,0.0,0.19416377554272057
0,0,140,road,13.0,0.4191012851240233,0.7669221629245527,0.020757020757020756,0.00015110075426223797,0.0,0.06334690563361732,0,0.0,0.43482132883293695,0,1,0.00015108933969308752,0.0,0.061421391965947765
